city,buurt,title,subtitle,price,rooms,area1,area2,date,link
den-haag,vruchtenbuurt,Frambozenstraat 56,2564 XN Den Haag,550000.0,6,107,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41113405-frambozenstraat-56/
den-haag,vruchtenbuurt,Tomatenstraat 35,2564 CK Den Haag,350000.0,5,118,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41117537-tomatenstraat-35/
den-haag,vruchtenbuurt,Laan van Meerdervoort 1010,2564 AW Den Haag,375000.0,5,119,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41009832-laan-van-meerdervoort-1010/
den-haag,vruchtenbuurt,Thorbeckelaan 425,2564 CB Den Haag,400000.0,4,130,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41016751-thorbeckelaan-425/
den-haag,vruchtenbuurt,Appelstraat 98,2564 EJ Den Haag,341000.0,4,93,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41072662-appelstraat-98/
den-haag,vruchtenbuurt,Druivenstraat 32,2564 VJ Den Haag,450000.0,6,112,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41130833-druivenstraat-32/
den-haag,vruchtenbuurt,Thorbeckelaan 407,2564 CA Den Haag,500000.0,8,191,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87551686-thorbeckelaan-407/
den-haag,bloemenbuurt-oost,Sportlaan 798,2566 MT Den Haag,350000.0,4,87,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41700734-sportlaan-798/
den-haag,bloemenbuurt-oost,Azaleastraat 89,2565 CD Den Haag,435000.0,6,161,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41104734-azaleastraat-89/
den-haag,bloemenbuurt-oost,Berberisstraat 41,2565 WV Den Haag,375000.0,5,106,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41103587-berberisstraat-41/
den-haag,bloemenbuurt-oost,Sneeuwbalstraat 172,2565 WH Den Haag,575000.0,6,169,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87545573-sneeuwbalstraat-172/
den-haag,vruchtenbuurt,Pomonaplein 81,2564 XT Den Haag,519000.0,8,218,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87573362-pomonaplein-81/
den-haag,vruchtenbuurt,Pomonalaan 19,2564 XV Den Haag,575000.0,7,203,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41190817-pomonalaan-19/
den-haag,voorhout,Louis Couperusplein 29,2514 HP Den Haag,625000.0,4,110,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41190548-louis-couperusplein-29/
den-haag,voorhout,Hooikade 20 -21,2514 BJ Den Haag,750000.0,4,125,65.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41557919-hooikade-20-21/
den-haag,voorhout,Denneweg 11 B,2514 CB Den Haag,575000.0,3,130,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87465496-denneweg-11-b/
den-haag,voorhout,Bleijenburg 9,2511 VC Den Haag,795000.0,6,147,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87469926-bleijenburg-9/
den-haag,voorhout,Noordeinde 111 a,2514 GE Den Haag,895000.0,6,187,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41814922-noordeinde-111-a/
den-haag,voorhout,Willemstraat 64 H,2514 HN Den Haag,779000.0,5,156,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41110907-willemstraat-64-h/
den-haag,voorhout,Nieuwe Schoolstraat 107,2514 HW Den Haag,750000.0,5,140,49.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41024470-nieuwe-schoolstraat-107/
den-haag,voorhout,Nieuwe Schoolstraat 51 a,2514 HV Den Haag,575000.0,3,112,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41900001-nieuwe-schoolstraat-51-a/
den-haag,voorhout,Louis Couperusplein 63,2514 HS Den Haag,765000.0,5,172,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41020686-louis-couperusplein-63/
den-haag,voorhout,Denneweg 31 *,2514 CC Den Haag,495000.0,3,90,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41130774-denneweg-31/
den-haag,oud-scheveningen,Nieuwe Laantjes 153,2584 RV Den Haag,474500.0,6,130,84.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41074135-nieuwe-laantjes-153/
den-haag,voorhout,Nieuwe Uitleg 9 D,2514 BP Den Haag,860000.0,4,132,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41152907-nieuwe-uitleg-9-d/
den-haag,voorhout,Nieuwe Uitleg 7 C,2514 BP Den Haag,750000.0,3,120,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41004958-nieuwe-uitleg-7-c/
den-haag,voorhout,Hooikade 42 a,2514 BK Den Haag,575000.0,3,106,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87222779-hooikade-42-a/
den-haag,voorhout,Noordeinde 109 -C,2514 GE Den Haag,495000.0,5,138,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41063982-noordeinde-109-c/
den-haag,voorhout,Noordeinde 107 - C,2514 GE Den Haag,395000.0,3,98,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41063980-noordeinde-107-c/
den-haag,oud-scheveningen,Dr. de Visserplein 77,2584 SG Den Haag,475000.0,4,138,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41152903-dr-de-visserplein-77/
den-haag,oud-scheveningen,Vlagstraat 8,2584 VX Den Haag,365000.0,5,135,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41123451-vlagstraat-8/
den-haag,oud-scheveningen,Keizerstraat 91,2584 BC Den Haag,675000.0,8,148,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41100780-keizerstraat-91/
den-haag,oud-scheveningen,Rastraat 79,2584 SK Den Haag,400000.0,7,124,57.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41183550-rastraat-79/
rotterdam,katendrecht,Maashaven N.z. 793,3072 AE Rotterdam,555000.0,3,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029390-maashaven-nz-793/
den-haag,bomenbuurt,Laan van Meerdervoort 487,2563 AT Den Haag,495000.0,4,115,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41130428-laan-van-meerdervoort-487/
den-haag,duttendel,Plesmanduin (Bouwnr. 199),2597 JG Den Haag,525000.0,3,102,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41779403-plesmanduin-bouwnr-199/
den-haag,duttendel,Van Alkemadelaan 816,2597 BC Den Haag,325000.0,4,97,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41137806-van-alkemadelaan-816/
den-haag,duttendel,Plesmanduin (Bouwnr. 263),2597 JG Den Haag,850000.0,4,132,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41779424-plesmanduin-bouwnr-263/
rotterdam,stadsdriehoek,Jufferkade 96 -97,3011 VW Rotterdam,575000.0,4,165,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41935726-jufferkade-96-97/
den-haag,huygenspark,Huijgenspark 20,2515 BA Den Haag,325000.0,4,98,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87565087-huijgenspark-20/
rotterdam,katendrecht,Maashaven N.z. 877,3072 AE Rotterdam,669000.0,4,142,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029249-maashaven-nz-877/
rotterdam,katendrecht,Maashaven N.z. 865,3072 AE Rotterdam,660000.0,4,142,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029238-maashaven-nz-865/
rotterdam,katendrecht,Maashaven N.z. 691,3072 AE Rotterdam,570000.0,3,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029205-maashaven-nz-691/
rotterdam,katendrecht,Maashaven N.z. 789,3072 AE Rotterdam,550000.0,3,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029270-maashaven-nz-789/
rotterdam,katendrecht,Maashaven N.z. 871,3072 AE Rotterdam,665000.0,4,142,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029275-maashaven-nz-871/
rotterdam,katendrecht,Maashaven N.z. 869,3072 AE Rotterdam,715000.0,4,152,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029269-maashaven-nz-869/
rotterdam,katendrecht,Bouwnummer (Bouwnr. 172),3072 LL Rotterdam,565000.0,3,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41027745-bouwnummer-bouwnr-172/
rotterdam,katendrecht,Bouwnummer (Bouwnr. 156),3072 LL Rotterdam,555000.0,3,169,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41027636-bouwnummer-bouwnr-156/
rotterdam,katendrecht,Bouwnummer (Bouwnr. 104),3072 LL Rotterdam,675000.0,4,139,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41027533-bouwnummer-bouwnr-104/
den-haag,bomenbuurt,Acaciastraat 80,2565 KD Den Haag,319500.0,4,102,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87550398-acaciastraat-80/
den-haag,bomenbuurt,Acaciastraat 164,2565 KG Den Haag,320000.0,3,104,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87497971-acaciastraat-164/
den-haag,bomenbuurt,Hanenburglaan 172,2565 HA Den Haag,300000.0,3,92,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41135127-hanenburglaan-172/
den-haag,bomenbuurt,Acaciastraat 188,2565 KJ Den Haag,649900.0,5,164,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87489498-acaciastraat-188/
den-haag,bomenbuurt,Ahornstraat 70,2565 ZZ Den Haag,379000.0,4,107,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87400916-ahornstraat-70/
rotterdam,stadsdriehoek,Baan 48 T,3011 CC Rotterdam,568500.0,3,103,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87458376-baan-48-t/
rotterdam,stadsdriehoek,Baan 50 U,3011 CC Rotterdam,760000.0,4,138,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-40320048-baan-50-u/
rotterdam,stadsdriehoek,Wijnhaven 65 a12,3011 WJ Rotterdam,535000.0,3,96,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41820234-wijnhaven-65-a12/
rotterdam,stadsdriehoek,Librijesteeg 297,3011 HN Rotterdam,495000.0,3,106,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87577087-librijesteeg-297/
rotterdam,stadsdriehoek,Wijnkade 43,3011 VZ Rotterdam,425000.0,4,110,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41044574-wijnkade-43/
rotterdam,stadsdriehoek,Schiedamsedijk 190,3011 EP Rotterdam,425000.0,3,85,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87577389-schiedamsedijk-190/
rotterdam,stadsdriehoek,Schiedamsedijk 169,3011 EP Rotterdam,350000.0,3,85,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41031441-schiedamsedijk-169/
rotterdam,stadsdriehoek,Baan 48 U,3011 CC Rotterdam,540000.0,3,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41100258-baan-48-u/
rotterdam,katendrecht,Bouwnummer (Bouwnr. 125),3072 LL Rotterdam,685000.0,5,150,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41002936-bouwnummer-bouwnr-125/
rotterdam,katendrecht,Bouwnummer (Bouwnr. 47),3072 LL Rotterdam,895250.0,5,222,,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41029136-bouwnummer-bouwnr-47/
rotterdam,katendrecht,Maashaven N.z. 821,3072 AE Rotterdam,570000.0,4,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029356-maashaven-nz-821/
rotterdam,katendrecht,Maashaven N.z. 813,3072 AE Rotterdam,565000.0,3,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029329-maashaven-nz-813/
rotterdam,katendrecht,Maashaven N.z. 805,3072 AE Rotterdam,565000.0,4,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41029301-maashaven-nz-805/
den-haag,lage-veld,Athenesingel 43,2548 RK Den Haag,320000.0,3,110,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41154892-athenesingel-43/
den-haag,lage-veld,Praagsingel 8,2548 RJ Den Haag,485000.0,5,180,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41114447-praagsingel-8/
den-haag,bomenbuurt,Esdoornstraat 166,2565 HW Den Haag,400000.0,4,102,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41956748-esdoornstraat-166/
den-haag,bomenbuurt,Sportlaan 574,2566 MH Den Haag,375000.0,2,91,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87569595-sportlaan-574/
den-haag,bomenbuurt,Esdoornstraat 131,2565 HP Den Haag,624500.0,8,185,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41033994-esdoornstraat-131/
rotterdam,stadsdriehoek,Baan 44 Z,3011 CC Rotterdam,690000.0,4,140,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41035517-baan-44-z/
rotterdam,stadsdriehoek,Baan 56 N,3011 CC Rotterdam,560000.0,3,98,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41035459-baan-56-n/
rotterdam,stadsdriehoek,Gelderseplein 40,3011 WZ Rotterdam,400000.0,3,97,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41041914-gelderseplein-40/
rotterdam,stadsdriehoek,POST (Bouwnr. 204),3011 AD Rotterdam,870000.0,4,167,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41011467-post-bouwnr-204/
rotterdam,stadsdriehoek,POST (Bouwnr. 181),3011 AD Rotterdam,645000.0,4,115,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41011464-post-bouwnr-181/
rotterdam,stadsdriehoek,POST (Bouwnr. 188),3011 AD Rotterdam,580000.0,3,104,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41010353-post-bouwnr-188/
rotterdam,nieuwe-westen,Heemraadssingel 163 C,3022 CE Rotterdam,895000.0,5,154,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41021152-heemraadssingel-163-c/
rotterdam,zestienhoven,De Driehoek Bouwnummer 9,3045 BK Rotterdam,749000.0,6,163,,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41191212-de-driehoek-bouwnummer-9/
rotterdam,feijenoord,Bouwnummer (Bouwnr. 70),3071 JM Rotterdam,467500.0,3,106,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41822915-bouwnummer-bouwnr-70/
rotterdam,bospolder,The Hudsons Fase 2 (Bouwnr. 4120),3025 NR Rotterdam,387500.0,1,126,,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-40304849-the-hudsons-fase-2-bouwnr-4120/
rotterdam,nieuwe-westen,Burgemeester Meineszlaan 55 A,3022 BB Rotterdam,550000.0,7,155,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41001532-burgemeester-meineszlaan-55-a/
rotterdam,nieuwe-westen,Heemraadssingel 209 B03,3023 CC Rotterdam,750000.0,4,151,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87477825-heemraadssingel-209-b03/
rotterdam,nieuwe-westen,C.P.Tielestraat 57 f,3023 TC Rotterdam,550000.0,5,140,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41109423-cptielestraat-57-f/
rotterdam,nieuwe-westen,Nieuwe Binnenweg 462 B,3023 EZ Rotterdam,525000.0,5,135,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41136477-nieuwe-binnenweg-462-b/
rotterdam,nieuwe-westen,Aelbrechtskade 49 G,3022 HL Rotterdam,399000.0,4,102,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87309626-aelbrechtskade-49-g/
rotterdam,nieuwe-westen,Aelbrechtskade 80 L,3023 JA Rotterdam,320000.0,4,94,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41125264-aelbrechtskade-80-l/
rotterdam,nieuwe-westen,Burgemeester Meineszlaan 90 a,3022 BN Rotterdam,350000.0,6,124,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41109531-burgemeester-meineszlaan-90-a/
rotterdam,zestienhoven,Deelenpad (Bouwnr. O.4.6),3045 PE Rotterdam,900000.0,4,171,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87474263-deelenpad-bouwnr-o46/
rotterdam,zestienhoven,Deelenpad (Bouwnr. K.2.3),3045 PE Rotterdam,690000.0,3,131,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87475313-deelenpad-bouwnr-k23/
rotterdam,zestienhoven,Deelenpad (Bouwnr. V.1.3),3045 PE Rotterdam,885000.0,4,164,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87475194-deelenpad-bouwnr-v13/
rotterdam,feijenoord,Waterloft (Bouwnr. 1),3071 EL Rotterdam,705000.0,4,145,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41106632-waterloft-bouwnr-1/
rotterdam,feijenoord,Bouwnummer (Bouwnr. 12),3071 JM Rotterdam,430000.0,3,107,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-40226611-bouwnummer-bouwnr-12/
den-haag,valkenboskwartier,Kepplerstraat 245,2562 VM Den Haag,350000.0,5,108,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41926553-kepplerstraat-245/
den-haag,valkenboskwartier,Valkenboskade 273,2563 HD Den Haag,375000.0,4,110,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41041235-valkenboskade-273/
den-haag,valkenboskwartier,Anton de Haenstraat 21,2563 BP Den Haag,574500.0,8,160,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41127190-anton-de-haenstraat-21/
den-haag,valkenboskwartier,Nicolaas Tulpstraat 69,2563 XL Den Haag,400000.0,6,113,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87404762-nicolaas-tulpstraat-69/
rotterdam,nieuwe-westen,2e Virulystraat 3 A,3022 ZM Rotterdam,499000.0,7,171,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87513476-2e-virulystraat-3-a/
rotterdam,nieuwe-westen,Rochussenstraat 311 a,3023 DG Rotterdam,385000.0,4,107,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41108900-rochussenstraat-311-a/
rotterdam,nieuwe-westen,Doedesstraat 77 B,3022 VD Rotterdam,390000.0,6,137,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87419257-doedesstraat-77-b/
den-haag,archipelbuurt,Javastraat 10 b,2585 AN Den Haag,675000.0,3,107,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41033555-javastraat-10-b/
rotterdam,nieuwe-werk,Houtlaan 393,3016 DA Rotterdam,630000.0,3,101,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41623080-houtlaan-393/
den-haag,valkenboskwartier,Loosduinseweg 857,2571 AV Den Haag,349000.0,8,140,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41165886-loosduinseweg-857/
den-haag,valkenboskwartier,Valkenboslaan 186,2563 CS Den Haag,425000.0,8,165,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41032820-valkenboslaan-186/
den-haag,archipelbuurt,Javastraat 10 a,2585 AN Den Haag,625000.0,3,92,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41033532-javastraat-10-a/
den-haag,archipelbuurt,Burgemeester Marijnenlaan 42,2585 DP Den Haag,439500.0,3,91,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41102691-burgemeester-marijnenlaan-42/
den-haag,archipelbuurt,Koninginnegracht 48 B,2514 AE Den Haag,865000.0,7,201,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41086785-koninginnegracht-48-b/
den-haag,archipelbuurt,Lombokstraat 8,2585 VP Den Haag,775000.0,9,202,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41131619-lombokstraat-8/
den-haag,archipelbuurt,Burgemeester Patijnlaan 59 C,2585 BJ Den Haag,485000.0,4,96,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41116580-burgemeester-patijnlaan-59-c/
den-haag,eykenduinen,Thorbeckelaan 199,2564 BK Den Haag,368000.0,6,153,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41670653-thorbeckelaan-199/
den-haag,eykenduinen,Thorbeckelaan 221,2564 BK Den Haag,430000.0,5,148,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41197862-thorbeckelaan-221/
den-haag,eykenduinen,Pippelingstraat 109 _***,2564 RE Den Haag,580000.0,7,166,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87371922-pippelingstraat-109-_/
den-haag,eykenduinen,Mient 264,2564 LK Den Haag,335000.0,4,102,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41126916-mient-264/
rotterdam,nieuwe-werk,Gedempte Zalmhaven 272,3016 DT Rotterdam,717500.0,4,156,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41623078-gedempte-zalmhaven-272/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 478),3011 BT Rotterdam,742500.0,4,127,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41008993-bouwnummer-bouwnr-478/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 289),3011 BT Rotterdam,707500.0,4,145,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41008886-bouwnummer-bouwnr-289/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 266),3011 BT Rotterdam,465000.0,3,85,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41006567-bouwnummer-bouwnr-266/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 335),3011 BT Rotterdam,712500.0,4,129,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41890611-bouwnummer-bouwnr-335/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 202),3011 BT Rotterdam,540000.0,4,103,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41890608-bouwnummer-bouwnr-202/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 201),3011 BT Rotterdam,692500.0,4,155,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41890607-bouwnummer-bouwnr-201/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 1),3011 BT Rotterdam,635000.0,6,154,,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41890684-bouwnummer-bouwnr-1/
rotterdam,nieuwe-werk,Bouwnummer (Bouwnr. 16),3011 BT Rotterdam,612500.0,6,137,,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41890556-bouwnummer-bouwnr-16/
den-haag,archipelbuurt,Koninginnegracht 71 B,2514 AG Den Haag,775000.0,6,150,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87546942-koninginnegracht-71-b/
den-haag,archipelbuurt,Burgemeester Marijnenlaan 34,2585 DP Den Haag,565000.0,4,115,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41035365-burgemeester-marijnenlaan-34/
den-haag,archipelbuurt,Atjehstraat 27,2585 VG Den Haag,795000.0,7,199,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41945766-atjehstraat-27/
den-haag,archipelbuurt,Malakkastraat 188,2585 SW Den Haag,525000.0,5,116,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41118633-malakkastraat-188/
den-haag,archipelbuurt,Balistraat bnr 3,2585 XX Den Haag,695000.0,4,95,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41133639-balistraat-bnr-3/
den-haag,archipelbuurt,Balistraat bnr 4,2585 XX Den Haag,675000.0,4,94,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41133637-balistraat-bnr-4/
den-haag,archipelbuurt,Burgemeester De Monchyplein 189,2585 DH Den Haag,500000.0,3,110,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41126854-burgemeester-de-monchyplein-189/
den-haag,archipelbuurt,Koninginnegracht 77 B,2514 AH Den Haag,690000.0,4,144,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41093898-koninginnegracht-77-b/
rotterdam,nieuwe-werk,Willemskade 16 G,3016 DL Rotterdam,550000.0,2,88,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87442698-willemskade-16-g/
rotterdam,cool,75 Coolsingel (Bouwnr. 59),3012 AD Rotterdam,419500.0,3,92,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41909941-75-coolsingel-bouwnr-59/
den-haag,heesterbuurt,Copernicuslaan 213,2561 VG Den Haag,369000.0,4,90,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41103716-copernicuslaan-213/
den-haag,heesterbuurt,Valkenboskade 404,2563 JJ Den Haag,385000.0,7,168,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41118730-valkenboskade-404/
den-haag,heesterbuurt,Ligusterstraat 80,2563 VE Den Haag,389500.0,4,93,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41115038-ligusterstraat-80/
den-haag,heesterbuurt,Mient 165,2564 KK Den Haag,399000.0,6,146,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41827596-mient-165/
den-haag,heesterbuurt,Valkenboskade 34,2563 GT Den Haag,450000.0,4,117,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41118937-valkenboskade-34/
den-haag,heesterbuurt,Hulststraat 41,2563 GC Den Haag,495000.0,6,148,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87409646-hulststraat-41/
den-haag,vruchtenbuurt,Laan van Meerdervoort 1070,2564 AX Den Haag,385000.0,5,112,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41114292-laan-van-meerdervoort-1070/
den-haag,vruchtenbuurt,Mient 671,2564 LH Den Haag,425000.0,6,125,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41189315-mient-671/
den-haag,vruchtenbuurt,Thorbeckelaan 625,2564 CG Den Haag,369000.0,5,136,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41106033-thorbeckelaan-625/
den-haag,vruchtenbuurt,Tomatenstraat 18,2564 CT Den Haag,500000.0,6,137,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87455955-tomatenstraat-18/
den-haag,vruchtenbuurt,Appelstraat 53,2564 EB Den Haag,375000.0,6,124,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87490695-appelstraat-53/
den-haag,vruchtenbuurt,Vlierboomstraat 201,2564 HH Den Haag,399500.0,5,123,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41020352-vlierboomstraat-201/
den-haag,belgisch-park,Middelburgsestraat 14,2587 CW Den Haag,575000.0,5,140,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87590370-middelburgsestraat-14/
den-haag,bloemenbuurt-oost,Thomsonlaan 138,2565 JH Den Haag,395000.0,5,113,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41027560-thomsonlaan-138/
den-haag,bloemenbuurt-oost,Sleedoornstraat 58,2565 WP Den Haag,309500.0,4,103,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41036856-sleedoornstraat-58/
den-haag,bloemenbuurt-oost,Lijsterbesstraat 193,2563 KV Den Haag,325000.0,4,113,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41090611-lijsterbesstraat-193/
