city,buurt,title,subtitle,price,rooms,area1,area2,date,link
rotterdam,nesselande,Laan van Avant-Garde 507,3059 VA Rotterdam,498000.0,6,165,162.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41158638-laan-van-avant-garde-507/
rotterdam,nesselande,Laan van Magisch Realisme 15 B,3059 VJ Rotterdam,450000.0,5,135,149.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41039793-laan-van-magisch-realisme-15-b/
rotterdam,nesselande,Wim Schuhmacherhof 28,3059 WE Rotterdam,400000.0,6,135,141.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41037157-wim-schuhmacherhof-28/
rotterdam,nesselande,Groeneweg 7,3059 LC Rotterdam,549000.0,5,146,680.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41086104-groeneweg-7/
rotterdam,nesselande,Carel Willinksingel 288,3059 WD Rotterdam,370000.0,5,132,140.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87304875-carel-willinksingel-288/
rotterdam,nesselande,Pablo Picassostraat 5,3059 VK Rotterdam,850000.0,6,170,424.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87486768-pablo-picassostraat-5/
rotterdam,nesselande,Johannes Tielensstraat 16,3059 TK Rotterdam,445000.0,5,141,155.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41109022-johannes-tielensstraat-16/
rotterdam,nesselande,Mies Boissevainstraat 12,3059 MB Rotterdam,700000.0,6,176,370.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41049697-mies-boissevainstraat-12/
rotterdam,nesselande,Johannes Tielensstraat 10,3059 TK Rotterdam,420000.0,5,130,155.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41045153-johannes-tielensstraat-10/
rotterdam,ommoord,Goudkruid 1,3068 SR Rotterdam,350000.0,6,123,240.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41128970-goudkruid-1/
rotterdam,overschie,Rodenburgstraat 19 - 21,3043 TS Rotterdam,750000.0,11,271,471.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41011723-rodenburgstraat-19-21/
rotterdam,overschie,Zestienhovensekade 413,3043 KR Rotterdam,375000.0,5,136,113.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41181550-zestienhovensekade-413/
rotterdam,overschie,Molensingel 10,3043 KA Rotterdam,395000.0,7,138,150.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41108815-molensingel-10/
rotterdam,overschie,Torenlaan 76,3043 BV Rotterdam,475000.0,6,143,164.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87546049-torenlaan-76/
rotterdam,overschie,Zestienhovensekade 515,3043 KT Rotterdam,450000.0,6,149,115.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41871327-zestienhovensekade-515/
rotterdam,overschie,De Lugt 16,3043 CM Rotterdam,649000.0,6,144,90.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41090053-de-lugt-16/
rotterdam,overschie,Torenlaan 74,3043 BV Rotterdam,489000.0,7,142,164.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41107317-torenlaan-74/
rotterdam,overschie,Oranjestraat 42,3043 TP Rotterdam,325000.0,6,130,85.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41103414-oranjestraat-42/
rotterdam,s-gravenland,Gustave Dixonstraat 38,3065 NC Rotterdam,600000.0,7,160,268.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41942066-gustave-dixonstraat-38/
rotterdam,s-gravenland,Kralingseweg 265,3065 RA Rotterdam,890000.0,6,208,696.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41522692-kralingseweg-265/
rotterdam,s-gravenland,Jan Meertensstraat 12,3065 PB Rotterdam,639000.0,6,157,272.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41920499-jan-meertensstraat-12/
rotterdam,s-gravenland,Pieter Klapwijkstraat 114,3065 KB Rotterdam,339000.0,4,95,108.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41121404-pieter-klapwijkstraat-114/
rotterdam,nesselande,Laan van Avant-Garde 152,3059 RA Rotterdam,325000.0,4,103,110.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87547738-laan-van-avant-garde-152/
rotterdam,nesselande,Laura Ashleystraat 33,3059 ME Rotterdam,335000.0,5,98,131.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87408967-laura-ashleystraat-33/
rotterdam,ommoord,Aalbes 21,3069 NK Rotterdam,579000.0,8,200,363.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41133030-aalbes-21/
rotterdam,ommoord,Hopklaver 14,3069 DB Rotterdam,392000.0,5,120,172.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41125946-hopklaver-14/
rotterdam,ommoord,Wegedoorn 4,3068 MX Rotterdam,300000.0,6,119,133.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41114603-wegedoorn-4/
rotterdam,ommoord,Hopklaver 35,3069 DB Rotterdam,315000.0,5,111,129.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41135873-hopklaver-35/
rotterdam,ommoord,Leermos 13,3069 AM Rotterdam,399500.0,4,142,208.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87423829-leermos-13/
rotterdam,ommoord,Dennekruid 108,3068 SK Rotterdam,350000.0,5,122,189.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41120117-dennekruid-108/
rotterdam,ommoord,Goudkruid 72,3068 SZ Rotterdam,379000.0,8,147,156.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41193620-goudkruid-72/
rotterdam,ommoord,Muurmos 26,3069 AN Rotterdam,425000.0,4,150,116.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87599840-muurmos-26/
rotterdam,ommoord,Kruipbrem 7,3068 TE Rotterdam,350000.0,5,136,148.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87590513-kruipbrem-7/
rotterdam,ommoord,Goudkruid 9,3068 SR Rotterdam,369000.0,6,125,156.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41117348-goudkruid-9/
rotterdam,s-gravenland,'s-Gravenweg 710 b,3065 SJ Rotterdam,550000.0,5,146,264.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87292880-s-gravenweg-710-b/
rotterdam,s-gravenland,Jan Schoutenstraat 35,3065 PD Rotterdam,445000.0,5,142,174.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41105328-jan-schoutenstraat-35/
rotterdam,s-gravenland,Cornelis Kraanstraat 19,3065 HD Rotterdam,375000.0,5,109,313.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41032158-cornelis-kraanstraat-19/
rotterdam,s-gravenland,Jacques Dutilhweg 404,3065 HJ Rotterdam,419000.0,4,111,132.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87560076-jacques-dutilhweg-404/
rotterdam,s-gravenland,Adriana Noorlandersingel 111,3065 HE Rotterdam,375000.0,5,109,129.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41042893-adriana-noorlandersingel-111/
rotterdam,s-gravenland,Huub van den Brulestraat 2,3065 PG Rotterdam,469000.0,6,142,190.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87490720-huub-van-den-brulestraat-2/
rotterdam,s-gravenland,Jan van der Ploegsingel 28,3065 PC Rotterdam,600000.0,5,169,234.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41844046-jan-van-der-ploegsingel-28/
rotterdam,s-gravenland,Arie de Zeeuwstraat 13,3065 PA Rotterdam,512500.0,6,155,168.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41074774-arie-de-zeeuwstraat-13/
rotterdam,ommoord,Cypergras 23,3068 CA Rotterdam,379000.0,6,122,375.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41120183-cypergras-23/
rotterdam,ommoord,Stekelbrem 15,3068 TA Rotterdam,365000.0,5,134,149.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41191873-stekelbrem-15/
rotterdam,ommoord,Rutherfordweg 3,3069 KW Rotterdam,300000.0,4,97,125.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41180895-rutherfordweg-3/
rotterdam,ommoord,Hoorntandmos 14,3069 AK Rotterdam,375000.0,5,133,161.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87476837-hoorntandmos-14/
rotterdam,s-gravenland,Jan van der Ploegsingel 8,3065 PC Rotterdam,625000.0,5,179,343.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41105097-jan-van-der-ploegsingel-8/
rotterdam,s-gravenland,Bouwnummer (Bouwnr. 3),3065 DA Rotterdam,685000.0,5,154,290.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-40186177-bouwnummer-bouwnr-3/
rotterdam,terbregge,De Hofwoningen - Tussenwoning (Bouwnr. 8),3056 JN Rotterdam,566500.0,5,128,,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41009420-de-hofwoningen-tussenwoning-bouwnr-8/
rotterdam,terbregge,Het Schoolhoofd (Bouwnr. 11),3056 JN Rotterdam,795000.0,6,179,,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41009427-het-schoolhoofd-bouwnr-11/
rotterdam,kralingseveer,IJsselmondselaan 215 b,3064 AS Rotterdam,350000.0,4,134,122.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87578673-ijsselmondselaan-215-b/
rotterdam,provenierswijk,Ungerplein 12 a,3033 BT Rotterdam,639500.0,7,213,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41969776-ungerplein-12-a/
rotterdam,blijdorp,Nobelstraat 27 A,3039 SE Rotterdam,425000.0,5,133,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87585995-nobelstraat-27-a/
rotterdam,provenierswijk,Walenburgerweg 20 ab,3033 AB Rotterdam,700000.0,9,221,126.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41025873-walenburgerweg-20-ab/
rotterdam,provenierswijk,Spoorsingel 14 A,3033 GK Rotterdam,595000.0,4,117,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87497476-spoorsingel-14-a/
rotterdam,provenierswijk,Schiekade 115,3033 BJ Rotterdam,825000.0,4,167,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41938257-schiekade-115/
rotterdam,provenierswijk,Schiekade 115 B,3033 BJ Rotterdam,625000.0,4,118,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41938235-schiekade-115-b/
rotterdam,provenierswijk,Pieter de Raadtstraat 5,3033 VA Rotterdam,539000.0,5,155,84.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87468007-pieter-de-raadtstraat-5/
rotterdam,oude-noorden,Noordsingel 53 B,3035 EJ Rotterdam,519000.0,4,132,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41103732-noordsingel-53-b/
rotterdam,oude-westen,Westersingel 22 A,3014 GP Rotterdam,900000.0,3,168,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41045945-westersingel-22-a/
rotterdam,blijdorp,Statenweg 165 C,3039 HN Rotterdam,375000.0,4,101,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87587461-statenweg-165-c/
rotterdam,blijdorp,Statenweg 46 D,3039 JD Rotterdam,500000.0,5,115,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87584520-statenweg-46-d/
rotterdam,blijdorp,Cleyburchstraat 3 a,3039 DA Rotterdam,500000.0,6,116,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41119059-cleyburchstraat-3-a/
rotterdam,blijdorp,Statensingel 163,3039 LK Rotterdam,650000.0,6,153,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41190820-statensingel-163/
rotterdam,blijdorp,Bijlwerffstraat 26 A,3039 VH Rotterdam,345000.0,5,94,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41015147-bijlwerffstraat-26-a/
rotterdam,kralingen-oost,Voorschoterlaan 128 a,3062 KV Rotterdam,530000.0,5,126,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41116402-voorschoterlaan-128-a/
rotterdam,oude-noorden,Raephorststraat 46,3036 VL Rotterdam,500000.0,6,116,97.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41121109-raephorststraat-46/
rotterdam,oude-noorden,Hoeksestraat 29 C,3036 LK Rotterdam,825000.0,6,212,184.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41117433-hoeksestraat-29-c/
rotterdam,oude-noorden,Zaagmolenstraat 138 ab,3035 HH Rotterdam,425000.0,6,150,99.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87551429-zaagmolenstraat-138-ab/
rotterdam,oude-westen,Sint-Mariastraat 138 A,3014 SR Rotterdam,675000.0,5,132,75.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87558232-sint-mariastraat-138-a/
rotterdam,oude-westen,Breitnerstraat 80 E*,3015 XJ Rotterdam,825000.0,3,140,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41086159-breitnerstraat-80-e/
rotterdam,oude-westen,Breitnerstraat 80 E,3015 XJ Rotterdam,825000.0,3,140,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41944393-breitnerstraat-80-e/
rotterdam,oude-westen,Breitnerstraat 38 a,3015 XG Rotterdam,775000.0,7,180,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41165439-breitnerstraat-38-a/
rotterdam,kralingen-oost,Prinses Julianalaan 72 A,3062 DK Rotterdam,530000.0,4,100,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87465702-prinses-julianalaan-72-a/
rotterdam,kralingen-oost,Prinses Julianalaan 72 B,3062 DK Rotterdam,599000.0,5,119,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87465705-prinses-julianalaan-72-b/
rotterdam,kralingen-oost,Begane grond bwnr 2 (Bouwnr. 2),3062 PK Rotterdam,759000.0,3,134,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41168667-begane-grond-bwnr-2-bouwnr-2/
rotterdam,kralingen-oost,Voorschoterlaan 111 A,3062 KL Rotterdam,750000.0,5,156,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41708871-voorschoterlaan-111-a/
rotterdam,kralingen-oost,Witte Spaanstraat 5,3062 XL Rotterdam,819000.0,6,188,309.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87574725-witte-spaanstraat-5/
rotterdam,kralingen-oost,Meindert Hobbemalaan 9,3062 SK Rotterdam,825000.0,6,155,166.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41153168-meindert-hobbemalaan-9/
rotterdam,kralingen-oost,Avenue Concordia 121 a,3062 LG Rotterdam,550000.0,8,120,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41040912-avenue-concordia-121-a/
rotterdam,kralingen-oost,Kortekade 124 b,3062 GZ Rotterdam,475000.0,5,116,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87565973-kortekade-124-b/
rotterdam,kralingen-oost,'s-Gravensingel 11,3062 SB Rotterdam,798000.0,6,170,192.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41151419-s-gravensingel-11/
rotterdam,kralingen-oost,'s-Gravenweg 117,3062 ZD Rotterdam,898000.0,8,183,233.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41040186-s-gravenweg-117/
rotterdam,kralingen-oost,Oostzeedijk Beneden 69 b,3062 VM Rotterdam,569000.0,4,142,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41099797-oostzeedijk-beneden-69-b/
rotterdam,kralingen-oost,Laantje van Vredebest 62,3062 XR Rotterdam,800000.0,5,175,188.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41873687-laantje-van-vredebest-62/
rotterdam,kralingen-oost,Kortekade 37 B,3062 GM Rotterdam,575000.0,4,110,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87544329-kortekade-37-b/
rotterdam,kralingen-oost,Laantje van Vredebest 30,3062 XR Rotterdam,819000.0,7,200,183.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41154533-laantje-van-vredebest-30/
rotterdam,tarwewijk,Gaesbeekstraat 125,3081 NJ Rotterdam,325000.0,5,107,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87450958-gaesbeekstraat-125/
rotterdam,tarwewijk,Katendrechtse Lagedijk 63,3081 ZK Rotterdam,365000.0,5,121,92.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41040129-katendrechtse-lagedijk-63/
rotterdam,bergpolder,De Savornin Lohmanlaan 77 a,3038 ND Rotterdam,450000.0,4,117,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41133629-de-savornin-lohmanlaan-77-a/
rotterdam,oud-charlois,Boergoensevliet 17,3082 KG Rotterdam,600000.0,8,204,269.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41043646-boergoensevliet-17/
rotterdam,bergpolder,De Savornin Lohmanlaan 102 A,3038 NP Rotterdam,489500.0,4,116,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-87562329-de-savornin-lohmanlaan-102-a/
rotterdam,bergpolder,Schieweg 87 A,3038 AJ Rotterdam,450000.0,4,143,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41166911-schieweg-87-a/
rotterdam,bergpolder,Gordelweg 172 B,3038 GE Rotterdam,315000.0,3,85,,2020-12-12,https://www.funda.nl//koop/rotterdam/appartement-41195588-gordelweg-172-b/
rotterdam,oud-charlois,Zegenstraat 13,3082 XM Rotterdam,300000.0,6,148,113.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87554968-zegenstraat-13/
rotterdam,oud-charlois,Clemensstraat 108,3082 CL Rotterdam,350000.0,5,135,130.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87599821-clemensstraat-108/
rotterdam,oud-charlois,Portlandstraat 52,3082 XJ Rotterdam,325000.0,9,159,60.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87585288-portlandstraat-52/
den-haag,laakkwartier-west,Rodenbachstraat 57,2523 JJ Den Haag,300000.0,4,124,100.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-87578823-rodenbachstraat-57/
den-haag,laakhaven-west,Thijssestraat 16,2521 ZL Den Haag,369500.0,4,172,120.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-87446911-thijssestraat-16/
den-haag,schildersbuurt-oost,"Van der Helststraat 6 , 8 ,10",2526 BD Den Haag,569000.0,4,200,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-87109862-van-der-helststraat-6-8-10/
den-haag,duttendel,Plesmanduin (Bouwnr. 18),2597 JG Den Haag,824500.0,5,158,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41192100-plesmanduin-bouwnr-18/
den-haag,binckhorst,Zodiakplein (Bouwnr. 002),2516 CD Den Haag,509850.0,3,112,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-40170818-zodiakplein-bouwnr-002/
den-haag,duttendel,Jacob Mulderweg 10,2597 BS Den Haag,750000.0,7,157,353.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41106170-jacob-mulderweg-10/
den-haag,duttendel,Jacob Mulderweg 22,2597 BS Den Haag,735000.0,6,185,300.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41854041-jacob-mulderweg-22/
den-haag,duttendel,Jacob Mulderweg 14,2597 BS Den Haag,795000.0,8,200,333.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41019891-jacob-mulderweg-14/
den-haag,binckhorst,Bouwnummer (Bouwnr. 1),2516 BC Den Haag,664850.0,5,162,51.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-40054259-bouwnummer-bouwnr-1/
den-haag,binckhorst,Planeetkade 6,2516 CM Den Haag,664850.0,5,162,55.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41120194-planeetkade-6/
rotterdam,ommoord,Muurmos 7,3069 AN Rotterdam,300000.0,4,126,154.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87566706-muurmos-7/
den-haag,kraayenstein-en-vroondaal,Aad Mansveldstraat 6,2553 NR Den Haag,875000.0,6,200,443.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41108211-aad-mansveldstraat-6/
rotterdam,s-gravenland,Turfweg 4 *,3065 AK Rotterdam,598000.0,4,130,626.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87457474-turfweg-4/
den-haag,rosenburg,Thorbeckelaan 324,2564 BZ Den Haag,499500.0,5,131,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41798350-thorbeckelaan-324/
rotterdam,ommoord,Rotsheide 33,3069 LG Rotterdam,325000.0,5,108,129.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41041969-rotsheide-33/
rotterdam,ommoord,Rolklaver 86,3069 DH Rotterdam,325000.0,5,106,125.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87430083-rolklaver-86/
rotterdam,ommoord,Bekermos 29,3069 AJ Rotterdam,319000.0,5,122,174.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41150152-bekermos-29/
rotterdam,ommoord,Gelebrem 20,3068 TK Rotterdam,350000.0,5,130,150.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41927724-gelebrem-20/
rotterdam,ommoord,Balsemkruid 48,3068 DD Rotterdam,339500.0,7,130,137.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41189009-balsemkruid-48/
rotterdam,ommoord,Passiebloem 41,3068 AJ Rotterdam,300000.0,5,123,126.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87454827-passiebloem-41/
rotterdam,ommoord,Knikbloem 7,3068 AD Rotterdam,300000.0,5,120,128.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87480015-knikbloem-7/
rotterdam,ommoord,Hertshoornvaren 10,3069 HM Rotterdam,339000.0,5,137,153.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87454846-hertshoornvaren-10/
den-haag,kraayenstein-en-vroondaal,Boomaweg 53,2553 EB Den Haag,699000.0,5,125,774.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41036348-boomaweg-53/
den-haag,kraayenstein-en-vroondaal,Max Euweweg 117,2553 PR Den Haag,750000.0,6,200,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41007676-max-euweweg-117/
den-haag,kraayenstein-en-vroondaal,Aad Mansveldstraat 28,2553 NR Den Haag,895000.0,7,194,317.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-87479135-aad-mansveldstraat-28/
den-haag,kraayenstein-en-vroondaal,Selma Lagerlöflaan 21,2553 DB Den Haag,675000.0,7,200,245.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-87424451-selma-lagerloflaan-21/
den-haag,kraayenstein-en-vroondaal,Thomas Mannsingel 46,2553 DA Den Haag,600000.0,6,150,190.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-87599998-thomas-mannsingel-46/
den-haag,kraayenstein-en-vroondaal,Forellendaal 366,2553 LN Den Haag,425000.0,6,150,106.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-87582546-forellendaal-366/
den-haag,kraayenstein-en-vroondaal,De Brink 1028,2553 HX Den Haag,335000.0,4,118,72.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41195477-de-brink-1028/
den-haag,kraayenstein-en-vroondaal,Loef (Bouwnr. 134),2553 EP Den Haag,507500.0,5,132,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41783836-loef-bouwnr-134/
rotterdam,s-gravenland,'s-Gravenweg 654,3065 SH Rotterdam,500000.0,3,93,1.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-41855820-s-gravenweg-654/
rotterdam,s-gravenland,'s-Gravenweg 805 b,3065 SC Rotterdam,895000.0,5,225,580.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87467482-s-gravenweg-805-b/
rotterdam,s-gravenland,Turfweg 6,3065 AK Rotterdam,745000.0,5,166,331.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87235659-turfweg-6/
den-haag,bohemen-en-meer-en-bos,De Savornin Lohmanlaan 288,2566 BB Den Haag,485000.0,4,94,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41133731-de-savornin-lohmanlaan-288/
rotterdam,ommoord,Loganbes 4,3069 LS Rotterdam,370000.0,6,129,132.0,2020-12-12,https://www.funda.nl//koop/rotterdam/huis-87462513-loganbes-4/
den-haag,sweelinckplein-en-omgeving,Laan van Meerdervoort 61,2517 AG Den Haag,849500.0,9,235,140.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-87544790-laan-van-meerdervoort-61/
den-haag,kraayenstein-en-vroondaal,Lijzicht (Bouwnr. 43),2553 EG Den Haag,599500.0,5,142,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41783690-lijzicht-bouwnr-43/
den-haag,kraayenstein-en-vroondaal,Walburcht (Bouwnr. 52),2553 EG Den Haag,589500.0,6,165,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41783528-walburcht-bouwnr-52/
den-haag,kraayenstein-en-vroondaal,Westmadeweg,2553 EM Den Haag,592906.0,4,183,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41015278-westmadeweg/
den-haag,kraayenstein-en-vroondaal,Westmadeweg (Bouwnr. 156),2553 EE Den Haag,536850.0,5,156,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41004134-westmadeweg-bouwnr-156/
den-haag,kraayenstein-en-vroondaal,Westmadeweg (Bouwnr. 188),2553 EE Den Haag,505850.0,6,187,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41004133-westmadeweg-bouwnr-188/
den-haag,kraayenstein-en-vroondaal,Ipanema (Bouwnr. 72),2553 EM Den Haag,652500.0,6,185,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41086245-ipanema-bouwnr-72/
den-haag,oud-scheveningen,Jacob Pronkstraat 16,2584 BS Den Haag,325000.0,5,95,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41125394-jacob-pronkstraat-16/
den-haag,bohemen-en-meer-en-bos,Dotterbloemlaan 65 -67,2555 TL Den Haag,625000.0,5,154,,2020-12-12,https://www.funda.nl//koop/den-haag/appartement-41117527-dotterbloemlaan-65-67/
den-haag,bohemen-en-meer-en-bos,Dotterbloemlaan 65 -67,2555 TL Den Haag,625000.0,5,154,,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41117529-dotterbloemlaan-65-67/
den-haag,bohemen-en-meer-en-bos,Petuniaplein 2,2555 NL Den Haag,600000.0,9,182,143.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41088844-petuniaplein-2/
den-haag,bohemen-en-meer-en-bos,Heliotrooplaan 79,2555 MA Den Haag,795000.0,5,171,310.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41156992-heliotrooplaan-79/
den-haag,bohemen-en-meer-en-bos,Lupineweg 2,2555 RL Den Haag,775000.0,6,192,260.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41183397-lupineweg-2/
den-haag,bohemen-en-meer-en-bos,Muurbloemweg 31,2555 NB Den Haag,625000.0,7,159,157.0,2020-12-12,https://www.funda.nl//koop/den-haag/huis-41121604-muurbloemweg-31/
